18/09/2019 19:29,95001.77,540.28,52.92,28.94,H
18/09/2019 19:29,95003.11,540.16,52.92,28.95,H
18/09/2019 19:29,95001.14,540.33,52.92,28.96,H
18/09/2019 19:29,95003.44,540.13,52.9,28.96,H
18/09/2019 19:29,95002.66,540.2,52.88,28.96,H
18/09/2019 19:29,95003.5,540.12,52.9,28.96,H
18/09/2019 19:29,95004.89,540,52.92,28.97,H
18/09/2019 19:29,95001.31,540.32,52.9,28.97,H
18/09/2019 19:29,95000.47,540.39,52.86,28.96,H
18/09/2019 19:29,95001.87,540.27,52.83,28.97,H
18/09/2019 19:29,95002.03,540.25,52.82,28.97,H
18/09/2019 19:29,95003.77,540.1,52.79,28.98,H
18/09/2019 19:29,95002.09,540.25,52.78,28.98,H
18/09/2019 19:29,95003.83,540.1,52.78,28.98,H
18/09/2019 19:29,95004.41,540.13,52.79,28.98,H
18/09/2019 19:29,95001.05,540.34,52.8,28.99,H
18/09/2019 19:29,95004.12,540.07,52.79,29,H
18/09/2019 19:29,95002,540.26,52.78,29,H
18/09/2019 19:29,95004.19,540.06,52.71,29,H
18/09/2019 19:29,95004.58,540.03,52.68,29,H
18/09/2019 19:29,95003.07,540.16,52.66,28.99,H
18/09/2019 19:29,94999.7,540.46,52.69,29,H
18/09/2019 19:29,95000.04,540.43,52.65,29,H
18/09/2019 19:29,95006.7,539.84,52.61,29,H
18/09/2019 19:29,95003.06,540.16,52.59,29,H
18/09/2019 19:29,95003.29,540.14,52.57,29,H
18/09/2019 19:29,95002.39,540.22,52.61,29,H
18/09/2019 19:29,95002.67,540.2,52.62,29,H
18/09/2019 19:29,95002.45,540.22,52.58,29,H
18/09/2019 19:29,95004.24,540.06,52.58,29.01,H
18/09/2019 19:29,95002.89,540.18,52.58,29.01,H
18/09/2019 19:29,95004.08,540.07,52.56,29.01,H
18/09/2019 19:29,95002.39,540.22,52.56,29.01,H
18/09/2019 19:29,95002.95,540.17,52.58,29.01,H
18/09/2019 19:29,95003.34,540.14,52.59,29.02,H
18/09/2019 19:29,95002.78,540.19,52.57,29.02,H
18/09/2019 19:29,95002,540.26,52.52,29.03,H
18/09/2019 19:29,95002.73,540.19,52.47,29.03,H
18/09/2019 19:29,95005.27,539.97,52.48,29.04,H
18/09/2019 19:29,95003.42,540.13,52.49,29.04,H
18/09/2019 19:29,95001.23,540.32,52.5,29.04,H
18/09/2019 19:29,95003.2,540.15,52.47,29.04,H
18/09/2019 19:29,95002.63,540.2,52.43,29.05,H
18/09/2019 19:29,95003.25,540.15,52.4,29.05,H
18/09/2019 19:29,95003.42,540.13,52.4,29.05,H
18/09/2019 19:29,95000,540.43,52.39,29.04,H
18/09/2019 19:29,95002.75,540.19,52.39,29.05,H
18/09/2019 19:29,95002.58,540.21,52.39,29.04,H
